agency_code,agency,office_code,office,dept_code,dept,fund,approp
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00A00,DBED-OFFICE OF THE SECRETARY ,A0005,MARYLAND BIOTECHNOLOGY CENTER           ,General Fund,1235336
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00A00,DBED-OFFICE OF THE SECRETARY ,A0005,MARYLAND BIOTECHNOLOGY CENTER           ,Special Fund,2576766
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00A00,DBED-OFFICE OF THE SECRETARY ,A0008,OFFICE OF ADMINISTRATION AND TECHNOLOGY ,General Fund,3714240
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00A00,DBED-OFFICE OF THE SECRETARY ,A0008,OFFICE OF ADMINISTRATION AND TECHNOLOGY ,Special Fund,804799
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00A00,DBED-OFFICE OF THE SECRETARY ,A0008,OFFICE OF ADMINISTRATION AND TECHNOLOGY ,Federal Fund,116000
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00E00,DIVISION OF BUSINESS DEVELOPMENT ,E0001,DIVISION OF MARKETING AND COMMUNICATIONS,General Fund,2531491
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00E00,DIVISION OF BUSINESS DEVELOPMENT ,E0001,DIVISION OF MARKETING AND COMMUNICATIONS,Special Fund,783170
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00F00,DIVISION OF FINANCING PROGRAMS ,F0001,ASSNT SECRETARY - BUSINESS & ENTER DEVEL,General Fund,491578
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00F00,DIVISION OF FINANCING PROGRAMS ,F0001,ASSNT SECRETARY - BUSINESS & ENTER DEVEL,Special Fund,44353
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00F00,DIVISION OF FINANCING PROGRAMS ,F0002,OFFICE OF INTERNATIONAL INVESTM & TRADE ,General Fund,1874818
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00F00,DIVISION OF FINANCING PROGRAMS ,F0002,OFFICE OF INTERNATIONAL INVESTM & TRADE ,Special Fund,76697
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00F00,DIVISION OF FINANCING PROGRAMS ,F0002,OFFICE OF INTERNATIONAL INVESTM & TRADE ,Federal Fund,588292
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00F00,DIVISION OF FINANCING PROGRAMS ,F0003,MD SM. BUS. DEV. FINANCING AUTH. MSBDFA ,Special Fund,1794716
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00F00,DIVISION OF FINANCING PROGRAMS ,F0004,OFFICE OF BUSINESS DEVELOPMENT          ,General Fund,3296041
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00F00,DIVISION OF FINANCING PROGRAMS ,F0004,OFFICE OF BUSINESS DEVELOPMENT          ,Special Fund,795302
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00F00,DIVISION OF FINANCING PROGRAMS ,F0005,OFFICE OF STRATEGIC INDUSTRIES & INNOVAT,General Fund,2776142
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00F00,DIVISION OF FINANCING PROGRAMS ,F0005,OFFICE OF STRATEGIC INDUSTRIES & INNOVAT,Special Fund,433795
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00F00,DIVISION OF FINANCING PROGRAMS ,F0007,PARTNERSHIP FOR WORKFORCE QUALITY       ,Special Fund,125000
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00F00,DIVISION OF FINANCING PROGRAMS ,F0008,FINANCING PROGRAMS OPERATIONS           ,Special Fund,3631327
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00F00,DIVISION OF FINANCING PROGRAMS ,F0009,MSBDFA- BUSINESS ASSISTANCE             ,General Fund,1500000
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00F00,DIVISION OF FINANCING PROGRAMS ,F0009,MSBDFA- BUSINESS ASSISTANCE             ,Special Fund,4755000
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00F00,DIVISION OF FINANCING PROGRAMS ,F0011,MD NOT FOR PROFIT DEVELOPMENT PROGRAM FD,Special Fund,110000
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00F00,DIVISION OF FINANCING PROGRAMS ,F0012,BIOTECHNOLOGY INVESTMENT TAX CREDIT     ,General Fund,10000000
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00F00,DIVISION OF FINANCING PROGRAMS ,F0012,BIOTECHNOLOGY INVESTMENT TAX CREDIT     ,Special Fund,10000000
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00F00,DIVISION OF FINANCING PROGRAMS ,F0012,BIOTECHNOLOGY INVESTMENT TAX CREDIT     ,Special Fund,650000
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00F00,DIVISION OF FINANCING PROGRAMS ,F0013,OFFICE OF MILITARY AFFAIRS & BASE REALIG,General Fund,817382
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00F00,DIVISION OF FINANCING PROGRAMS ,F0013,OFFICE OF MILITARY AFFAIRS & BASE REALIG,Special Fund,85147
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00F00,DIVISION OF FINANCING PROGRAMS ,F0013,OFFICE OF MILITARY AFFAIRS & BASE REALIG,Federal Fund,288249
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00F00,DIVISION OF FINANCING PROGRAMS ,F0015,SMALL,Special Fund,9102207
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00F00,DIVISION OF FINANCING PROGRAMS ,F0016,CAPITAL - SUNNY DAY CLEARING ACCOUNT    ,Special Fund,1071429
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00F00,DIVISION OF FINANCING PROGRAMS ,F0017,CAPITAL - MD ENTERPRISE INVESTMENT FUND ,Special Fund,25615000
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00F00,DIVISION OF FINANCING PROGRAMS ,F0018,MILITARY AND SERVICE-RELATED LOAN PGM.  ,General Fund,300000
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00F00,DIVISION OF FINANCING PROGRAMS ,F0018,MILITARY AND SERVICE-RELATED LOAN PGM.  ,General Fund,50000
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00F00,DIVISION OF FINANCING PROGRAMS ,F0018,MILITARY AND SERVICE-RELATED LOAN PGM.  ,General Fund,250000
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00F00,DIVISION OF FINANCING PROGRAMS ,F0019,CYBERSECURITY INVESTMENT INCENTIVE TCP  ,General Fund,3000000
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00F00,DIVISION OF FINANCING PROGRAMS ,F0019,CYBERSECURITY INVESTMENT INCENTIVE TCP  ,General Fund,1000000
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00F00,DIVISION OF FINANCING PROGRAMS ,F0019,CYBERSECURITY INVESTMENT INCENTIVE TCP  ,General Fund,2000000
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00F00,DIVISION OF FINANCING PROGRAMS ,F0019,CYBERSECURITY INVESTMENT INCENTIVE TCP  ,Special Fund,2000000
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00F00,DIVISION OF FINANCING PROGRAMS ,F0021,CAPITAL-MARYLAND ECONOMIC ADJ FD        ,Special Fund,700000
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00F00,DIVISION OF FINANCING PROGRAMS ,F0021,CAPITAL-MARYLAND ECONOMIC ADJ FD        ,Special Fund,60000
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00F00,DIVISION OF FINANCING PROGRAMS ,F0021,CAPITAL-MARYLAND ECONOMIC ADJ FD        ,Special Fund,250000
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00F00,DIVISION OF FINANCING PROGRAMS ,F0023,MD ECONOMIC DEV ASSISTANCE FUND-CAPITAL ,General Fund,3500000
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00F00,DIVISION OF FINANCING PROGRAMS ,F0023,MD ECONOMIC DEV ASSISTANCE FUND-CAPITAL ,Special Fund,10500000
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00F00,DIVISION OF FINANCING PROGRAMS ,F0023,MD ECONOMIC DEV ASSISTANCE FUND-CAPITAL ,Special Fund,2576766
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00F00,DIVISION OF FINANCING PROGRAMS ,F0023,MD ECONOMIC DEV ASSISTANCE FUND-CAPITAL ,Special Fund,5000000
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00G00,"DIVISION OF TOURISM, FILM AND THE ARTS ",G0001,ASSISTANT SECRETARY AND ADMINISTRATION  ,General Fund,1357169
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00G00,"DIVISION OF TOURISM, FILM AND THE ARTS ",G0001,ASSISTANT SECRETARY AND ADMINISTRATION  ,Special Fund,60000
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00G00,"DIVISION OF TOURISM, FILM AND THE ARTS ",G0001,ASSISTANT SECRETARY AND ADMINISTRATION  ,Reimbursable Fund,203495
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00G00,"DIVISION OF TOURISM, FILM AND THE ARTS ",G0002,OFFICE OF TOURISM DEVELOPMENT           ,General Fund,3487968
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00G00,"DIVISION OF TOURISM, FILM AND THE ARTS ",G0002,OFFICE OF TOURISM DEVELOPMENT           ,Special Fund,127528
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00G00,"DIVISION OF TOURISM, FILM AND THE ARTS ",G0003,MARYLAND TOURISM BOARD                  ,General Fund,9500000
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00G00,"DIVISION OF TOURISM, FILM AND THE ARTS ",G0003,MARYLAND TOURISM BOARD                  ,Special Fund,300000
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00G00,"DIVISION OF TOURISM, FILM AND THE ARTS ",G0003,MARYLAND TOURISM BOARD                  ,Reimbursable Fund,813246
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00G00,"DIVISION OF TOURISM, FILM AND THE ARTS ",G0005,MD STATE ARTS COUNCIL                   ,General Fund,15430559
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00G00,"DIVISION OF TOURISM, FILM AND THE ARTS ",G0005,MD STATE ARTS COUNCIL                   ,Special Fund,300000
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00G00,"DIVISION OF TOURISM, FILM AND THE ARTS ",G0005,MD STATE ARTS COUNCIL                   ,Federal Fund,731554
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00G00,"DIVISION OF TOURISM, FILM AND THE ARTS ",G0008,PRESERVATION OF CULTURAL ARTS           ,Special Fund,500000
T50,MARYLAND TECHNOLOGY DEVELOPMENT CORPORATION ,T50T01,MARYLAND TECHNOLOGY DEVELOPMENT CORPORATION ,T0101,TECHNOLOGY DEVELOPMENT                  ,General Fund,3173192
T50,MARYLAND TECHNOLOGY DEVELOPMENT CORPORATION ,T50T01,MARYLAND TECHNOLOGY DEVELOPMENT CORPORATION ,T0103,STEM CELL RESEARCH FUND                 ,General Fund,10400000
T50,MARYLAND TECHNOLOGY DEVELOPMENT CORPORATION ,T50T01,MARYLAND TECHNOLOGY DEVELOPMENT CORPORATION ,T0104,MARYLAND INNOVATION INITIATIVE          ,General Fund,5000000
T50,MARYLAND TECHNOLOGY DEVELOPMENT CORPORATION ,T50T01,MARYLAND TECHNOLOGY DEVELOPMENT CORPORATION ,T0104,MARYLAND INNOVATION INITIATIVE          ,General Fund,400000
U00,DEPARTMENT OF THE ENVIRONMENT ,U00A01,MDE-OFFICE OF THE SECRETARY ,A0101,OFFICE OF THE SECRETARY                 ,General Fund,1067325
U00,DEPARTMENT OF THE ENVIRONMENT ,U00A01,MDE-OFFICE OF THE SECRETARY ,A0101,OFFICE OF THE SECRETARY                 ,General Fund,110000
U00,DEPARTMENT OF THE ENVIRONMENT ,U00A01,MDE-OFFICE OF THE SECRETARY ,A0101,OFFICE OF THE SECRETARY                 ,Special Fund,628373
U00,DEPARTMENT OF THE ENVIRONMENT ,U00A01,MDE-OFFICE OF THE SECRETARY ,A0101,OFFICE OF THE SECRETARY                 ,Federal Fund,883054
U00,DEPARTMENT OF THE ENVIRONMENT ,U00A01,MDE-OFFICE OF THE SECRETARY ,A0103,CAPITAL APPROPRIATION-WQRLF             ,Special Fund,88960000
U00,DEPARTMENT OF THE ENVIRONMENT ,U00A01,MDE-OFFICE OF THE SECRETARY ,A0103,CAPITAL APPROPRIATION-WQRLF             ,Federal Fund,34200000
U00,DEPARTMENT OF THE ENVIRONMENT ,U00A01,MDE-OFFICE OF THE SECRETARY ,A0103,CAPITAL APPROPRIATION-WQRLF             ,Reimbursable Fund,6840000
U00,DEPARTMENT OF THE ENVIRONMENT ,U00A01,MDE-OFFICE OF THE SECRETARY ,A0104,HAZARDOUS SUBSTANCE CLEANUP PGM-CAPITAL ,General Fund,300000
U00,DEPARTMENT OF THE ENVIRONMENT ,U00A01,MDE-OFFICE OF THE SECRETARY ,A0105,DRINKING WATER REVOLVING LOAN FUND-CAP  ,Special Fund,8770000
U00,DEPARTMENT OF THE ENVIRONMENT ,U00A01,MDE-OFFICE OF THE SECRETARY ,A0105,DRINKING WATER REVOLVING LOAN FUND-CAP  ,Federal Fund,10398000
U00,DEPARTMENT OF THE ENVIRONMENT ,U00A01,MDE-OFFICE OF THE SECRETARY ,A0105,DRINKING WATER REVOLVING LOAN FUND-CAP  ,Reimbursable Fund,2832000
U00,DEPARTMENT OF THE ENVIRONMENT ,U00A01,MDE-OFFICE OF THE SECRETARY ,A0111,BAY RESTORATION FUND- WASTEWATER        ,Special Fund,88000000
U00,DEPARTMENT OF THE ENVIRONMENT ,U00A01,MDE-OFFICE OF THE SECRETARY ,A0112,BAY RESTORATION FUND- SEPTICS           ,Special Fund,15000000
U00,DEPARTMENT OF THE ENVIRONMENT ,U00A02,ADMINISTRATIVE AND EMPLOYEE SERVICES ADMINISTRATIO,A0202,ADMINISTRATIVE & EMPLOYEE SERVICES      ,General Fund,5372529
U00,DEPARTMENT OF THE ENVIRONMENT ,U00A02,ADMINISTRATIVE AND EMPLOYEE SERVICES ADMINISTRATIO,A0202,ADMINISTRATIVE & EMPLOYEE SERVICES      ,Special Fund,1949855
U00,DEPARTMENT OF THE ENVIRONMENT ,U00A02,ADMINISTRATIVE AND EMPLOYEE SERVICES ADMINISTRATIO,A0202,ADMINISTRATIVE & EMPLOYEE SERVICES      ,Special Fund,250000
U00,DEPARTMENT OF THE ENVIRONMENT ,U00A02,ADMINISTRATIVE AND EMPLOYEE SERVICES ADMINISTRATIO,A0202,ADMINISTRATIVE & EMPLOYEE SERVICES      ,Federal Fund,1125889
U00,DEPARTMENT OF THE ENVIRONMENT ,U00A04,WATER MANAGEMENT ADMINISTRATION ,A0401,WATER POLLUTION CONTROL PROGRAM         ,General Fund,13846358
U00,DEPARTMENT OF THE ENVIRONMENT ,U00A04,WATER MANAGEMENT ADMINISTRATION ,A0401,WATER POLLUTION CONTROL PROGRAM         ,Special Fund,7969854
U00,DEPARTMENT OF THE ENVIRONMENT ,U00A04,WATER MANAGEMENT ADMINISTRATION ,A0401,WATER POLLUTION CONTROL PROGRAM         ,Federal Fund,7796095
U00,DEPARTMENT OF THE ENVIRONMENT ,U00A04,WATER MANAGEMENT ADMINISTRATION ,A0401,WATER POLLUTION CONTROL PROGRAM         ,Reimbursable Fund,221665
U00,DEPARTMENT OF THE ENVIRONMENT ,U00A04,WATER MANAGEMENT ADMINISTRATION ,A0401,WATER POLLUTION CONTROL PROGRAM         ,Reimbursable Fund,750000
U00,DEPARTMENT OF THE ENVIRONMENT ,U00A05,TECHNICAL AND REGULATORY SERVICES ADMINISTRATION ,A0501,SCIENCE SERVICES ADMINISTRATION         ,General Fund,5199730
U00,DEPARTMENT OF THE ENVIRONMENT ,U00A05,TECHNICAL AND REGULATORY SERVICES ADMINISTRATION ,A0501,SCIENCE SERVICES ADMINISTRATION         ,Special Fund,1396673
U00,DEPARTMENT OF THE ENVIRONMENT ,U00A05,TECHNICAL AND REGULATORY SERVICES ADMINISTRATION ,A0501,SCIENCE SERVICES ADMINISTRATION         ,Federal Fund,5332696
U00,DEPARTMENT OF THE ENVIRONMENT ,U00A05,TECHNICAL AND REGULATORY SERVICES ADMINISTRATION ,A0501,SCIENCE SERVICES ADMINISTRATION         ,Reimbursable Fund,286708
U00,DEPARTMENT OF THE ENVIRONMENT ,U00A06,WASTE MANAGEMENT ADMINISTRATION ,A0601,LAND MANAGEMENT ADMINISTRATION          ,General Fund,6227237
U00,DEPARTMENT OF THE ENVIRONMENT ,U00A06,WASTE MANAGEMENT ADMINISTRATION ,A0601,LAND MANAGEMENT ADMINISTRATION          ,Special Fund,19447925
U00,DEPARTMENT OF THE ENVIRONMENT ,U00A06,WASTE MANAGEMENT ADMINISTRATION ,A0601,LAND MANAGEMENT ADMINISTRATION          ,Federal Fund,9796164
U00,DEPARTMENT OF THE ENVIRONMENT ,U00A06,WASTE MANAGEMENT ADMINISTRATION ,A0601,LAND MANAGEMENT ADMINISTRATION          ,Reimbursable Fund,100000
U00,DEPARTMENT OF THE ENVIRONMENT ,U00A07,AIR AND RADIATION MANAGEMENT ADMINISTRATION ,A0701,AIR AND RADIATION MANAGMENT ADMINISTRATI,General Fund,1211603
U00,DEPARTMENT OF THE ENVIRONMENT ,U00A07,AIR AND RADIATION MANAGEMENT ADMINISTRATION ,A0701,AIR AND RADIATION MANAGMENT ADMINISTRATI,Special Fund,10938834
U00,DEPARTMENT OF THE ENVIRONMENT ,U00A07,AIR AND RADIATION MANAGEMENT ADMINISTRATION ,A0701,AIR AND RADIATION MANAGMENT ADMINISTRATI,Federal Fund,4210581
U00,DEPARTMENT OF THE ENVIRONMENT ,U00A07,AIR AND RADIATION MANAGEMENT ADMINISTRATION ,A0701,AIR AND RADIATION MANAGMENT ADMINISTRATI,Reimbursable Fund,2617508
U00,DEPARTMENT OF THE ENVIRONMENT ,U00A10,COORDINATING OFFICES ,A1001,COORDINATING OFFICES                    ,General Fund,4011192
U00,DEPARTMENT OF THE ENVIRONMENT ,U00A10,COORDINATING OFFICES ,A1001,COORDINATING OFFICES                    ,Special Fund,8834748
U00,DEPARTMENT OF THE ENVIRONMENT ,U00A10,COORDINATING OFFICES ,A1001,COORDINATING OFFICES                    ,Special Fund,410000
U00,DEPARTMENT OF THE ENVIRONMENT ,U00A10,COORDINATING OFFICES ,A1001,COORDINATING OFFICES                    ,Special Fund,445000
U00,DEPARTMENT OF THE ENVIRONMENT ,U00A10,COORDINATING OFFICES ,A1001,COORDINATING OFFICES                    ,Federal Fund,4584782
U00,DEPARTMENT OF THE ENVIRONMENT ,U00A10,COORDINATING OFFICES ,A1001,COORDINATING OFFICES                    ,Reimbursable Fund,21330
U00,DEPARTMENT OF THE ENVIRONMENT ,U00A10,COORDINATING OFFICES ,A1002,MAJOR IT DEVELOPMENT PROGRAM            ,Federal Fund,35000
U00,DEPARTMENT OF THE ENVIRONMENT ,U00A10,COORDINATING OFFICES ,A1002,MAJOR IT DEVELOPMENT PROGRAM            ,Reimbursable Fund,500000
U00,DEPARTMENT OF THE ENVIRONMENT ,U00A10,COORDINATING OFFICES ,A1003,BAY RESTORATION FUND DEBT SERVICE       ,Special Fund,9431200
V00,DEPARTMENT OF JUVENILE SERVICES ,V00D01,DJS-OFFICE OF THE SECRETARY ,D0101,OFFICE OF THE SECRETARY                 ,General Fund,3703687
V00,DEPARTMENT OF JUVENILE SERVICES ,V00D02,DEPARTMENTAL SUPPORT ,D0201,DEPARTMENTAL SUPPORT                    ,General Fund,24100510
V00,DEPARTMENT OF JUVENILE SERVICES ,V00D02,DEPARTMENTAL SUPPORT ,D0201,DEPARTMENTAL SUPPORT                    ,Special Fund,351101
V00,DEPARTMENT OF JUVENILE SERVICES ,V00D02,DEPARTMENTAL SUPPORT ,D0201,DEPARTMENTAL SUPPORT                    ,Federal Fund,192012
V00,DEPARTMENT OF JUVENILE SERVICES ,V00E01,RESIDENTIAL OPERATIONS ,E0101,RESIDENTIAL SERVICES                    ,General Fund,3693159
V00,DEPARTMENT OF JUVENILE SERVICES ,V00E01,RESIDENTIAL OPERATIONS ,E0101,RESIDENTIAL SERVICES                    ,Special Fund,19673
V00,DEPARTMENT OF JUVENILE SERVICES ,V00E01,RESIDENTIAL OPERATIONS ,E0101,RESIDENTIAL SERVICES                    ,Federal Fund,781739
V00,DEPARTMENT OF JUVENILE SERVICES ,V00E01,RESIDENTIAL OPERATIONS ,E0101,RESIDENTIAL SERVICES                    ,Reimbursable Fund,119321
V00,DEPARTMENT OF JUVENILE SERVICES ,V00G01,REGION I,G0101,REGIONAL I ADMINISTRATIVE               ,General Fund,3769742
V00,DEPARTMENT OF JUVENILE SERVICES ,V00G01,REGION I,G0102,REGIONAL I COMMUNITY SERVICES           ,General Fund,40449025
V00,DEPARTMENT OF JUVENILE SERVICES ,V00G01,REGION I,G0102,REGIONAL I COMMUNITY SERVICES           ,Special Fund,680171
V00,DEPARTMENT OF JUVENILE SERVICES ,V00G01,REGION I,G0102,REGIONAL I COMMUNITY SERVICES           ,Federal Fund,1308414
V00,DEPARTMENT OF JUVENILE SERVICES ,V00G01,REGION I,G0102,REGIONAL I COMMUNITY SERVICES           ,Federal Fund,200000
V00,DEPARTMENT OF JUVENILE SERVICES ,V00G01,REGION I,G0102,REGIONAL I COMMUNITY SERVICES           ,Reimbursable Fund,3250
V00,DEPARTMENT OF JUVENILE SERVICES ,V00G01,REGION I,G0103,REGIONAL I STATE OPERATED RESIDENTIAL   ,General Fund,22641065
V00,DEPARTMENT OF JUVENILE SERVICES ,V00G01,REGION I,G0103,REGIONAL I STATE OPERATED RESIDENTIAL   ,Special Fund,97627
V00,DEPARTMENT OF JUVENILE SERVICES ,V00G01,REGION I,G0103,REGIONAL I STATE OPERATED RESIDENTIAL   ,Special Fund,400000
V00,DEPARTMENT OF JUVENILE SERVICES ,V00G01,REGION I,G0103,REGIONAL I STATE OPERATED RESIDENTIAL   ,Federal Fund,258821
V00,DEPARTMENT OF JUVENILE SERVICES ,V00H01,REGION II,H0101,REGIONAL II ADMINISTRATIVE              ,General Fund,1960009
V00,DEPARTMENT OF JUVENILE SERVICES ,V00H01,REGION II,H0102,REGIONAL II COMMUNITY SERVICES          ,General Fund,20990401
V00,DEPARTMENT OF JUVENILE SERVICES ,V00H01,REGION II,H0102,REGIONAL II COMMUNITY SERVICES          ,Special Fund,284474
V00,DEPARTMENT OF JUVENILE SERVICES ,V00H01,REGION II,H0102,REGIONAL II COMMUNITY SERVICES          ,Federal Fund,577717
V00,DEPARTMENT OF JUVENILE SERVICES ,V00H01,REGION II,H0103,REGIONAL II STATE OPERATED RESIDENTIAL  ,General Fund,15160563
V00,DEPARTMENT OF JUVENILE SERVICES ,V00H01,REGION II,H0103,REGIONAL II STATE OPERATED RESIDENTIAL  ,Special Fund,5990
V00,DEPARTMENT OF JUVENILE SERVICES ,V00H01,REGION II,H0103,REGIONAL II STATE OPERATED RESIDENTIAL  ,Special Fund,200000
V00,DEPARTMENT OF JUVENILE SERVICES ,V00H01,REGION II,H0103,REGIONAL II STATE OPERATED RESIDENTIAL  ,Federal Fund,106834
V00,DEPARTMENT OF JUVENILE SERVICES ,V00I01,REGION III ,I0101,REGIONAL III ADMINISTRATIVE             ,General Fund,2236956
V00,DEPARTMENT OF JUVENILE SERVICES ,V00I01,REGION III ,I0102,REGIONAL III COMMUNITY SERVICES         ,General Fund,8366234
V00,DEPARTMENT OF JUVENILE SERVICES ,V00I01,REGION III ,I0102,REGIONAL III COMMUNITY SERVICES         ,Special Fund,166534
V00,DEPARTMENT OF JUVENILE SERVICES ,V00I01,REGION III ,I0102,REGIONAL III COMMUNITY SERVICES         ,Federal Fund,302825
V00,DEPARTMENT OF JUVENILE SERVICES ,V00I01,REGION III ,I0103,REGIONAL III STATE OPERATED RESIDENTIAL ,General Fund,27640251
V00,DEPARTMENT OF JUVENILE SERVICES ,V00I01,REGION III ,I0103,REGIONAL III STATE OPERATED RESIDENTIAL ,Special Fund,1581562
V00,DEPARTMENT OF JUVENILE SERVICES ,V00I01,REGION III ,I0103,REGIONAL III STATE OPERATED RESIDENTIAL ,Federal Fund,841933
V00,DEPARTMENT OF JUVENILE SERVICES ,V00J01,REGION IV,J0101,REGIONAL IV ADMINISTRATIVE              ,General Fund,1351575
V00,DEPARTMENT OF JUVENILE SERVICES ,V00J01,REGION IV,J0102,REGIONAL IV COMMUNITY SERVICES          ,General Fund,13187899
V00,DEPARTMENT OF JUVENILE SERVICES ,V00J01,REGION IV,J0102,REGIONAL IV COMMUNITY SERVICES          ,Special Fund,283983
V00,DEPARTMENT OF JUVENILE SERVICES ,V00J01,REGION IV,J0102,REGIONAL IV COMMUNITY SERVICES          ,Federal Fund,603919
V00,DEPARTMENT OF JUVENILE SERVICES ,V00J01,REGION IV,J0103,REGIONAL IV STATE OPERATED RESIDENTIAL  ,General Fund,7147095
V00,DEPARTMENT OF JUVENILE SERVICES ,V00J01,REGION IV,J0103,REGIONAL IV STATE OPERATED RESIDENTIAL  ,Special Fund,105402
V00,DEPARTMENT OF JUVENILE SERVICES ,V00J01,REGION IV,J0103,REGIONAL IV STATE OPERATED RESIDENTIAL  ,Special Fund,100000
V00,DEPARTMENT OF JUVENILE SERVICES ,V00J01,REGION IV,J0103,REGIONAL IV STATE OPERATED RESIDENTIAL  ,Federal Fund,52830
V00,DEPARTMENT OF JUVENILE SERVICES ,V00K01,REGION V,K0101,REGIONAL V ADMINISTRATIVE               ,General Fund,637825
V00,DEPARTMENT OF JUVENILE SERVICES ,V00K01,REGION V,K0102,REGIONAL V COMMUNITY SERVICES           ,General Fund,16204995
V00,DEPARTMENT OF JUVENILE SERVICES ,V00K01,REGION V,K0102,REGIONAL V COMMUNITY SERVICES           ,Special Fund,296241
V00,DEPARTMENT OF JUVENILE SERVICES ,V00K01,REGION V,K0102,REGIONAL V COMMUNITY SERVICES           ,Federal Fund,474969
V00,DEPARTMENT OF JUVENILE SERVICES ,V00K01,REGION V,K0103,REGIONAL V STATE OPERATED RESIDENTIAL   ,General Fund,7913064
V00,DEPARTMENT OF JUVENILE SERVICES ,V00K01,REGION V,K0103,REGIONAL V STATE OPERATED RESIDENTIAL   ,Special Fund,2829
